"project_id","domain","language","windows","window_idx","num_team","num_commits","blau_gender","Gini_gh_ten","user_id","Core1","commits","propCommits","gender","github_tenure","leavesNextQ"
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,7245,0,476,0.185647425897036,"male",110,0
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,991177,0,346,0.134945397815913,"male",957,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,88459,0,314,0.122464898595944,"male",592,0
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,1560058,0,95,0.0370514820592824,"male",1173,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,2072959,0,36,0.0140405616224649,"male",989,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,66609,0,33,0.0128705148205928,"male",414,0
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,877622,0,23,0.00897035881435257,"male",206,0
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,1349863,0,18,0.00702028081123245,"male",414,0
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,1614101,0,18,0.00702028081123245,"male",1324,0
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,1614129,0,18,0.00702028081123245,"male",852,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,875071,0,18,0.00702028081123245,"male",1164,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,1553744,0,14,0.00546021840873635,"male",1123,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,213378,0,13,0.00507020280811232,"male",981,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,117614,0,10,0.00390015600624025,"male",110,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,1614241,0,5,0.00195007800312012,"male",1182,1
1101,"OTHER","Python",23,8,17,2564,0,0.334035251910778,1614102,0,2,0.00078003120124805,"male",1121,1
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,88459,0,771,0.380740740740741,"male",1603,0
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,1614127,0,387,0.191111111111111,"male",110,1
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,7245,0,366,0.180740740740741,"male",900,1
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,7180,0,289,0.142716049382716,"None",482,0
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,1553744,0,102,0.0503703703703704,"male",113,1
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,841357,0,39,0.0192592592592593,"male",419,1
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,117614,0,20,0.00987654320987654,"male",901,1
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,1614101,0,20,0.00987654320987654,"male",314,0
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,880091,0,20,0.00987654320987654,"male",901,1
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,1614544,0,10,0.00493827160493827,"male",281,0
1101,"OTHER","Python",23,19,11,2025,0,0.411454753722795,7186,0,1,0.000493827160493827,"male",960,1
24293,"DEV_FRAME","Python",24,8,4,884,0.5,0.27722432153899,1584165,0,485,0.548642533936652,"female",1142,0
24293,"DEV_FRAME","Python",24,8,4,884,0.5,0.27722432153899,75456,0,285,0.322398190045249,"male",543,1
24293,"DEV_FRAME","Python",24,8,4,884,0.5,0.27722432153899,75459,0,91,0.102941176470588,"female",804,0
24293,"DEV_FRAME","Python",24,8,4,884,0.5,0.27722432153899,75458,0,23,0.0260180995475113,"male",422,1
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,75456,0,410,0.705679862306368,"male",1624,0
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,75458,0,97,0.166953528399312,"male",659,0
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,75459,0,55,0.0946643717728055,"female",277,0
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,30382,0,6,0.0103270223752151,"male",850,1
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,54318,0,5,0.00860585197934595,"male",823,0
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,84571,0,3,0.00516351118760757,"male",1137,1
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,962231,0,2,0.00344234079173838,"male",949,1
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,1070231,0,1,0.00172117039586919,"male",408,1
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,342000,0,1,0.00172117039586919,"male",224,0
24293,"DEV_FRAME","Python",24,20,10,581,0.18,0.329609088229778,6974,0,1,0.00172117039586919,"male",1343,1
1101,"OTHER","Python",23,20,7,686,0,0.503008423586041,7180,0,362,0.527696793002915,"None",565,0
1101,"OTHER","Python",23,20,7,686,0,0.503008423586041,1614544,0,210,0.306122448979592,"male",364,0
1101,"OTHER","Python",23,20,7,686,0,0.503008423586041,1338718,0,38,0.0553935860058309,"male",1079,0
1101,"OTHER","Python",23,20,7,686,0,0.503008423586041,1614101,0,19,0.0276967930029155,"male",231,0
1101,"OTHER","Python",23,20,7,686,0,0.503008423586041,1614158,0,19,0.0276967930029155,"male",89,1
1101,"OTHER","Python",23,20,7,686,0,0.503008423586041,88459,0,19,0.0276967930029155,"male",1686,0
1101,"OTHER","Python",23,20,7,686,0,0.503008423586041,898445,0,19,0.0276967930029155,"male",418,0
24293,"DEV_FRAME","Python",24,19,6,431,0.278,0.353703014514328,75456,1,350,0.812064965197216,"male",1533,0
24293,"DEV_FRAME","Python",24,19,6,431,0.278,0.353703014514328,75459,0,56,0.129930394431555,"female",186,0
24293,"DEV_FRAME","Python",24,19,6,431,0.278,0.353703014514328,75458,0,15,0.0348027842227378,"male",568,0
